match_id,requirement_id,talent_id,role_eligible,mandatory_skills_met,full_contract_availability_met,audition_met,physical_technical_eligible,mobility_work_authorization_eligible,safety_certification_eligible,medical_clearance_eligible,language_eligible,overnight_rehearsal_eligible,profile_active,verification_eligible,budget_eligible,experience_eligible,rating_eligible,skill_score,production_credit_score,availability_score,audition_showreel_score,physical_technical_score,mobility_score,reliability_score,safety_compliance_score,budget_score,language_cultural_score,final_match_score,eligibility_status,match_category,positive_match_reasons,risk_factors,rejection_reason,distance_km,audition_score,recommended,recommendation_rank,ground_truth_label
MAT-000996,REQ-0020,TAL-0052,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,0.0,43.0,7.14,93.47,100.0,76.0,99.53,96.0,79.57,100.0,49.1,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Macau|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window,5999.8,86.4,False,,Hard Rejection
MAT-000997,REQ-0020,TAL-0061,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,0.0,8.0,21.43,69.97,100.0,76.0,78.72,96.0,60.69,100.0,41.62,Not Eligible,Not Eligible,Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Macau|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,Weekly rate exceeds the maximum production budget,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window; Audition or showreel threshold not met,9250.7,74.17,False,,Hard Rejection
MAT-000998,REQ-0020,TAL-0139,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,47.0,100.0,89.36,100.0,76.0,80.19,100.0,83.33,100.0,62.18,Not Eligible,Not Eligible,Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Macau|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill,7437.4,85.31,False,,Hard Rejection
MAT-000999,REQ-0020,TAL-0363,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,0.0,20.0,100.0,68.99,100.0,100.0,71.01,96.0,100.0,100.0,57.67,Not Eligible,Not Eligible,Available for the complete rehearsal and performance contract window|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Macau|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Audition or showreel threshold not met,0.0,67.24,False,,Hard Rejection
MAT-001000,REQ-0020,TAL-0058,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,48.0,100.0,97.23,100.0,76.0,92.76,96.0,96.24,100.0,64.18,Not Eligible,Not Eligible,Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Macau|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill,14150.8,98.23,False,,Hard Rejection
MAT-001001,REQ-0021,TAL-0159,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,78.0,35.0,45.71,77.83,100.0,76.0,64.7,100.0,93.27,100.0,69.8,Not Eligible,Not Eligible,Eligible for the required Lighting Designer discipline|Meets all mandatory production skills|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for UAE|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,Historical cancellation rate is above the preferred threshold,Not fully available for the contract window; Audition or showreel threshold not met,4884.8,74.17,False,,Hard Rejection
MAT-001002,REQ-0021,TAL-0107,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,78.0,39.0,100.0,98.46,100.0,76.0,84.34,100.0,82.69,100.0,81.66,Eligible,Good Match,Eligible for the required Lighting Designer discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for UAE,Weekly rate is close to the maximum production budget,,11070.9,96.79,True,5.0,Positive
MAT-001003,REQ-0021,TAL-0353,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,39.0,63.0,51.43,92.32,100.0,76.0,98.92,100.0,0.0,100.0,66.15,Not Eligible,Not Eligible,Eligible for the required Lighting Designer discipline|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for UAE|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,Weekly rate exceeds the maximum production budget,Missing mandatory production skill; Not fully available for the contract window,5837.1,92.45,False,,Hard Rejection
MAT-001004,REQ-0021,TAL-0345,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,78.0,31.0,100.0,85.19,100.0,76.0,71.05,96.0,60.25,100.0,77.33,Eligible,Good Match,Eligible for the required Lighting Designer discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for UAE,Weekly rate exceeds the maximum production budget,,6419.9,83.99,False,,Positive
MAT-001005,REQ-0021,TAL-0017,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,0.0,98.0,22.86,82.58,100.0,76.0,93.84,96.0,100.0,100.0,58.84,Not Eligible,Not Eligible,Eligible for the required Lighting Designer discipline|Relevant history across 12 completed productions|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for UAE|Required safety credentials and medical clearance are satisfied,,Missing mandatory production skill; Not fully available for the contract window,11070.9,81.48,False,,Hard Rejection
MAT-001006,REQ-0021,TAL-0130,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,61.0,23.0,42.86,88.25,100.0,76.0,66.96,96.0,88.46,100.0,64.17,Not Eligible,Not Eligible,Eligible for the required Lighting Designer discipline|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for UAE|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Missing mandatory production skill; Not fully available for the contract window,868.1,91.88,False,,Hard Rejection
MAT-001007,REQ-0021,TAL-0046,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,39.0,66.0,65.71,77.6,100.0,76.0,69.85,96.0,98.08,100.0,67.98,Not Eligible,Not Eligible,Eligible for the required Lighting Designer discipline|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for UAE|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Missing mandatory production skill; Not fully available for the contract window,5159.2,81.4,False,,Hard Rejection
MAT-001008,REQ-0021,TAL-0409,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,63.0,100.0,95.02,100.0,92.0,100.0,100.0,100.0,100.0,93.31,Eligible,Excellent Match,Eligible for the required Lighting Designer discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for UAE,,,4884.8,90.5,True,1.0,Strong Positive
MAT-001009,REQ-0021,TAL-0332,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,39.0,23.0,91.43,88.3,100.0,76.0,78.72,96.0,0.0,100.0,64.13,Not Eligible,Not Eligible,Eligible for the required Lighting Designer discipline|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for UAE|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,Weekly rate exceeds the maximum production budget,Missing mandatory production skill; Not fully available for the contract window,11665.1,88.95,False,,Hard Rejection
MAT-001010,REQ-0021,TAL-0450,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,58.0,100.0,89.22,100.0,92.0,84.41,100.0,99.04,100.0,90.86,Eligible,Excellent Match,Eligible for the required Lighting Designer discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for UAE,,,5159.2,93.58,True,2.0,Strong Positive
MAT-001011,REQ-0021,TAL-0467,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,78.0,58.0,88.57,98.28,100.0,76.0,78.72,96.0,100.0,100.0,82.7,Not Eligible,Not Eligible,Eligible for the required Lighting Designer discipline|Meets all mandatory production skills|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for UAE|Required safety credentials and medical clearance are satisfied,,Not fully available for the contract window,5163.9,96.41,False,,Hard Rejection
MAT-001012,REQ-0021,TAL-0138,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,78.0,23.0,88.57,87.29,100.0,76.0,69.96,96.0,100.0,100.0,75.74,Not Eligible,Not Eligible,Eligible for the required Lighting Designer discipline|Meets all mandatory production skills|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for UAE|Required safety credentials and medical clearance are satisfied,Historical cancellation rate is above the preferred threshold,Not fully available for the contract window,5159.2,89.78,False,,Hard Rejection
MAT-001013,REQ-0021,TAL-0210,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,100.0,19.0,100.0,84.01,100.0,92.0,66.96,96.0,61.14,100.0,81.93,Eligible,Good Match,Eligible for the required Lighting Designer discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for UAE,Weekly rate exceeds the maximum production budget,,2204.8,83.47,True,4.0,Positive
